,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29,ct_30,ct_31,ct_32,ct_33,ct_34
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.069487640810567,0.0,0.158177169689742,0.0,0.0,0.241733980914697,0.0741234910405153,0.0,0.0,0.0959646313036034,0.058141449424194,0.0,0.166665072483568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135706564333113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0695943637850218,0.0,0.268446841906436,0.0,0.0,0.251557023943665,0.0,0.181310099807497,0.0,0.0,0.0,0.0,0.0,0.0,0.0685180597640641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804416339580942,0.0,0.0801319768352222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.562553238738878,0.0,0.116809584174954,0.0,0.130202700349912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861144676014674,0.104320009134789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0772138723858807,0.284651301276388,0.0,0.151690728066991,0.0,0.0,0.0685334852330466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110458005964954,0.0,0.0,0.0,0.0,0.195719504129071,0.0,0.0,0.111733102943668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.172552421018743,0.0,0.0,0.0,0.0,0.0,0.0,0.0715860840187815,0.229786541652624,0.0,0.0,0.0,0.0,0.0771678288345386,0.0,0.0966090970949871,0.0,0.0,0.0,0.0,0.0,0.09660025234672,0.0,0.166549491510786,0.0,0.0,0.0,0.0,0.0,0.0891482835228199,0.0,0.0,0.0
49,0.0,0.0,0.290983098209465,0.0,0.0661419286761643,0.0,0.0734968684923798,0.192211820501208,0.0,0.0,0.0,0.0,0.0788755683905228,0.0,0.0,0.0930432664500293,0.0,0.0,0.0631062424960671,0.0813070712519732,0.0,0.0608341355321905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.183209853795963,0.0767907585592957,0.0,0.301460019269362,0.0,0.133524663978594,0.0,0.0,0.0,0.0,0.0,0.0,0.127907033129369,0.0813584981704839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957491730969322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.250174792088985,0.0,0.0,0.0,0.0,0.0,0.0,0.103298692154081,0.0,0.0980500091385706,0.127920768773567,0.0,0.0,0.111627876135052,0.0,0.0782314237244003,0.0,0.0,0.0,0.0,0.0,0.0768369482257566,0.153859489759588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.253845083690093,0.0,0.0,0.0,0.0,0.087412599733647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114280223379915,0.0,0.0,0.0,0.0,0.0,0.0,0.154260561372137,0.0,0.0,0.135157414099998,0.132590982360437,0.122453135363773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.177130601087757,0.0,0.0,0.0,0.12645832851353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106232307535676,0.0,0.0,0.0,0.0,0.395594771435361,0.0,0.194583991427677,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.121620894587646,0.0,0.0759925619495131,0.155474422480952,0.0,0.0,0.126459783997287,0.0,0.0,0.0,0.0,0.0,0.0690651676943841,0.125288800765898,0.0,0.0,0.0,0.0,0.0,0.0,0.12513668186599,0.0,0.132728526013813,0.0682331606445163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.107588339139328,0.0,0.0,0.0,0.0,0.0,0.0,0.13949201644936,0.0,0.0,0.0,0.0,0.0,0.0,0.11447758651363,0.0,0.0,0.151253802943837,0.0,0.0,0.105128873845073,0.173675006158649,0.0,0.208384374950124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.312746356391015,0.0716455941226625,0.0,0.0,0.0,0.216476305826989,0.0,0.0,0.0709614458306338,0.0,0.0,0.0,0.0,0.0821461270640907,0.0,0.0,0.0711304055050719,0.0,0.0902674375581467,0.084626327701391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0860628294109865,0.0,0.0,0.0,0.0,0.0,0.235345476812831,0.0735281587164633,0.0,0.0914643857206402,0.0,0.0749821926721008,0.0,0.0,0.11691593560775,0.0,0.0,0.154263993033491,0.0,0.0,0.0,0.0,0.0811019344245602,0.0,0.0,0.0,0.0863350936011779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.279410624819441,0.0,0.118461211029497,0.0754021942028244,0.0,0.0745506536414334,0.128874758081676,0.0820481509819789,0.0582448735614714,0.0,0.0724201999277725,0.0,0.0,0.110587333753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344766834595105,0.0,0.0,0.0,0.205271085353811,0.0,0.0,0.0872033476631115,0.223435967108276,0.0,0.0,0.0,0.139322765279696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.125151446391306,0.0,0.0,0.0,0.0,0.122780538662377,0.0,0.0,0.173915373710078,0.0742324018771764,0.0,0.0,0.0,0.187135531387647,0.0,0.0,0.130289352106565,0.0,0.0804366337581946,0.0,0.106058722106656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0841208525557008,0.0,0.0891901833010468,0.0764300955611392,0.0,0.159422075412516,0.0,0.173913658772258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172110624885995,0.0,0.0,0.0,0.244812509511344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0862772559775599,0.0,0.0,0.0,0.0888600553880678,0.0,0.174637050888315,0.15335209424671,0.100820605407332,0.0,0.0,0.0,0.0,0.076797884813858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225151356673644,0.0,0.0,0.0941036966045133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.144900989214011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697925394395764,0.156368199026753,0.0,0.0,0.0,0.0,0.163747115511993,0.0,0.238996880761611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137675263258598,0.0,0.0,0.0885190127874575,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.375533984517283,0.0,0.0,0.160085871104645,0.0,0.316406738860052,0.0617709659029156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862024396151049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.257279746551248,0.0,0.0,0.0638699002939259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145558881746598,0.0861422541181027,0.0,0.0638188600866422,0.0915568234137031,0.0,0.0,0.0,0.0,0.12523186660866,0.0,0.0,0.0,0.0936914267328135,0.0,0.0,0.0728502404483063,0.0,0.0,0.0,0.0
66,0.0,0.0,0.147724068780688,0.0,0.0,0.502340703780622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233550555237838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116384672200851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0839485477014377,0.154650085595419,0.0,0.0,0.0,0.0,0.0,0.0,0.054164928593467,0.159819596720178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059626877305083,0.0,0.241283976845276,0.0,0.0,0.246505987239139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.374379237180634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614079034164878,0.0,0.0,0.0,0.160396364031071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975524887961407,0.0,0.306264006575666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.268538380944157,0.0882826684848708,0.060177939101498,0.117760258979717,0.0,0.0681325395966288,0.0,0.0,0.0,0.0,0.0,0.0,0.0726383112837671,0.0,0.0,0.0924148941071254,0.087000206297234,0.0,0.0,0.0,0.0,0.0,0.0,0.145054801205001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263074409098885,0.0,0.0849467093891783,0.0,0.101424887124937,0.0,0.0,0.0,0.116791113616764,0.0,0.0,0.0,0.0,0.0,0.0,0.254139797345039,0.179623083425196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.201295896667635,0.0,0.0,0.0704619113690483,0.0,0.0827284776670875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194754946976946,0.0,0.0,0.0,0.110101240422987,0.0,0.0,0.236935496670362,0.0,0.0,0.103722030225935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177841962657812,0.0,0.0,0.0,0.204535869703994,0.248333724076648,0.0,0.0,0.256369964319827,0.0,0.0,0.0,0.0,0.0,0.05626595388014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566525253615794,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.13628331176863,0.0,0.0,0.139585143910995,0.0,0.0,0.0,0.0,0.0,0.0,0.0792527698194436,0.0,0.0,0.0,0.187943342696716,0.0,0.0,0.0,0.0,0.0,0.456935431804216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.11258924216588,0.0,0.0,0.0,0.121718105785999,0.0,0.318144258509181,0.192256294231687,0.0,0.0,0.0,0.0,0.0,0.0,0.0660090764415742,0.0,0.0,0.0,0.0741411517417493,0.0,0.0,0.0,0.0,0.11514187112393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0620983798947116,0.0,0.104606232792424,0.0,0.0,0.273241261332676,0.0,0.0,0.0,0.125380116501483,0.0,0.0,0.0,0.136359597557506,0.114767972113718,0.0,0.0,0.0,0.0,0.0,0.0,0.183546439807481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.695671863739338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146818243506295,0.0654125262737714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920973664805947,0.0,0.0,0.0,0.0,0.0,0.0
