,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
1343,0.0,0.0,0.0,0.0,0.0,0.0667084675524196,0.0,0.249097838591656,0.0,0.0678424839008949,0.0,0.0,0.187575014150071,0.0799155412989115,0.110243882523022,0.0,0.105036884345882,0.0,0.0,0.133579887637143,0.0,0.0,0.0,0.0,0.0
1344,0.187411846816428,0.0,0.0723058378949443,0.0,0.119710545166185,0.2194593021624,0.179454972140676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221657495819368,0.0
1345,0.0,0.0,0.129425914023326,0.266192521996155,0.109923633595933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693087859764651,0.0,0.0,0.0,0.0,0.425149144408121,0.0,0.0,0.0,0.0,0.0
1346,0.0,0.0,0.0,0.0849406283472824,0.0,0.309310998069438,0.0,0.121194083627834,0.0,0.0,0.0,0.0,0.0,0.178229469261948,0.0,0.0,0.0,0.0,0.0,0.0,0.306324820693499,0.0,0.0,0.0,0.0
1347,0.0576362501480238,0.0,0.0,0.163432698837366,0.0,0.286155807159093,0.0,0.0,0.0,0.113994103054665,0.136311071814595,0.0,0.0,0.0861743167402994,0.075245349445487,0.0,0.0810504028004696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,0.0,0.0,0.144383150399781,0.0,0.0,0.221608712388429,0.0,0.266247280665124,0.0,0.0,0.0,0.0,0.0862441879005353,0.0,0.0,0.0893727710575348,0.0,0.0,0.118858596526509,0.0732853010620866,0.0,0.0,0.0,0.0,0.0
1349,0.0579477944914515,0.0,0.0,0.0941225481220782,0.0,0.598129378020414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763572016006346,0.0,0.0,0.0,0.0,0.0,0.173443077765422,0.0,0.0
1350,0.0,0.0,0.130984557185412,0.0860154270399976,0.0,0.476184961611898,0.0,0.0,0.0,0.141714694156843,0.0,0.0,0.0,0.0,0.0,0.0,0.16510036000585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,0.0,0.0,0.0,0.0960589523959866,0.0,0.192995768851799,0.0,0.0,0.0,0.146010880586644,0.0,0.0,0.0,0.0,0.0,0.0,0.40359532135682,0.0,0.0,0.161339076808751,0.0,0.0,0.0,0.0,0.0
1352,0.0,0.0,0.179774698994438,0.072642260676346,0.0,0.34081991232538,0.0,0.0953861332062381,0.0,0.143331473877994,0.0,0.0,0.168045520919604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,0.0,0.0,0.150405992386901,0.065016171605321,0.0,0.0,0.0,0.1010715479707,0.0,0.0737074993868637,0.154834184669418,0.0,0.119839610932528,0.0,0.091358256430859,0.0,0.0,0.0,0.0,0.0913435257115098,0.0,0.0,0.0,0.0,0.152423210905899
1354,0.0,0.0,0.142936721883797,0.0,0.118566275930655,0.0,0.0,0.0,0.0,0.0,0.151017112844097,0.0,0.0,0.0,0.455180920744837,0.0,0.0,0.0,0.132298968596614,0.0,0.0,0.0,0.0,0.0,0.0
1355,0.0,0.0,0.120463967706437,0.105362581556948,0.0,0.14818352603355,0.0,0.124598037639341,0.0,0.0990087202706728,0.271292546815196,0.0,0.0633233056459866,0.0,0.0,0.0,0.0677673143318683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,0.0,0.0,0.0641187652156791,0.0,0.0,0.375036110291103,0.0961059645897129,0.0,0.0,0.130828711456917,0.0628167435524663,0.0,0.0,0.11146695007657,0.0,0.0,0.0,0.0,0.0,0.159626754817551,0.0,0.0,0.0,0.0,0.0
1357,0.116079369045638,0.0,0.265014678655471,0.196952017947825,0.0,0.0,0.0,0.0,0.0,0.0840940219484525,0.261187046167486,0.0,0.0,0.0,0.0,0.0,0.0766728662351272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,0.0,0.0,0.0,0.109779903477545,0.119567729893894,0.18579140821355,0.082205619808498,0.252274796755708,0.0,0.0,0.0835234707885729,0.0,0.0,0.0,0.0,0.0,0.166857071062233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,0.161167293806926,0.0,0.0,0.0,0.0,0.0,0.0,0.239688279228221,0.0,0.0,0.0,0.0,0.0885232292601959,0.166356335762668,0.160922811072339,0.0,0.0,0.0,0.0,0.18334205086965,0.0,0.0,0.0,0.0,0.0
1360,0.091354478062547,0.0,0.0,0.0910758192466031,0.0,0.234440542499278,0.0,0.0,0.0,0.0932469552449126,0.0,0.0,0.0704006148750055,0.0,0.0,0.0,0.0,0.0,0.140793517458571,0.0,0.0,0.0,0.0,0.278688072613083,0.0
1361,0.337806577438565,0.133383271867754,0.0,0.0997273481606163,0.0,0.169408736882746,0.0,0.179023414330159,0.0,0.0,0.0,0.0,0.0806506513201591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,0.0,0.0,0.104397606596452,0.0,0.0,0.29705039121034,0.0,0.0,0.0686602614192107,0.153287927879848,0.0,0.0,0.0,0.0,0.0,0.0,0.114856877278654,0.0,0.0878802127731609,0.0866930546792042,0.0,0.0871736681631307,0.0,0.0,0.0
1363,0.0,0.0,0.0,0.0,0.088255073953242,0.242622254681239,0.0,0.215464441495832,0.0,0.181915698524967,0.109589521533264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983510860898145,0.0,0.0,0.0,0.0,0.0,0.0638019237216415
1364,0.0,0.0,0.273493640185117,0.0,0.0,0.141835161848852,0.0,0.194070306427703,0.0,0.0688383385725369,0.107102867626047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877804785940053,0.0,0.0,0.0,0.0,0.126879206745738,0.0
1365,0.0,0.0,0.0,0.151390635552518,0.0,0.143028717671241,0.0,0.0,0.2649252542089,0.0,0.0,0.0,0.10612620136008,0.0683945673211667,0.0,0.0,0.0,0.0,0.0,0.266134623886094,0.0,0.0,0.0,0.0,0.0
1366,0.197831348284066,0.0,0.0882590964896408,0.0607353982679434,0.102600856713161,0.0,0.0,0.296739958266396,0.0,0.0,0.0,0.0,0.0,0.0,0.0546050588373467,0.0,0.0,0.0,0.0,0.0874400474274423,0.0,0.0,0.0,0.111788235714003,0.0
1367,0.0,0.0,0.230991185994904,0.191840315817028,0.0,0.148816138827724,0.0,0.0,0.0,0.0952656248832587,0.0,0.0,0.0,0.0,0.0,0.0,0.0969290677638367,0.0,0.0,0.0,0.0,0.0,0.0,0.118664239905649,0.1174934268076
1368,0.0,0.0,0.219512104343001,0.107025621101716,0.075148976196047,0.252554839754105,0.0,0.0703808414597406,0.0,0.0,0.0,0.0,0.142712426338094,0.0,0.132665190807296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,0.0,0.0,0.0,0.0576129744961911,0.0603651923613601,0.410546786980664,0.0,0.0,0.0,0.0609543302504197,0.0,0.0,0.0,0.0,0.266816240991621,0.0,0.0,0.0,0.0816320465565449,0.0,0.0,0.0,0.0620724283631985,0.0,0.0
1370,0.0798737608327976,0.0,0.295380733122114,0.0897434097120185,0.0,0.0,0.0,0.241628299298302,0.0,0.0,0.108791038938524,0.0,0.184582758096245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,0.0,0.0,0.0,0.0,0.0,0.0653907734755678,0.0,0.226075399298179,0.0,0.0,0.0618233398932769,0.0,0.0,0.0,0.194405449126892,0.0,0.0,0.0,0.0,0.0,0.297160137558225,0.0722936290632906,0.0,0.082851271584569,0.0
1372,0.0983707259279701,0.0,0.0,0.0772278147681667,0.0,0.212062111834433,0.312100278118605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300239069350826,0.0
1373,0.0,0.0,0.279587812563457,0.128769399002959,0.154284835804966,0.0,0.0,0.0,0.0,0.130376737147809,0.103299884741481,0.0,0.0,0.0,0.0,0.0,0.203681330739328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,0.163291189898129,0.0,0.0,0.0,0.0,0.342674179182703,0.0,0.0613810400950774,0.0,0.0,0.0,0.0,0.0,0.0,0.0848246489170289,0.0,0.267424988165446,0.0,0.0804039537416169,0.0,0.0,0.0,0.0,0.0,0.0
1375,0.125486796711291,0.0,0.130039338056177,0.0,0.0949335806779392,0.0,0.0,0.0,0.0,0.0,0.167702862071784,0.0,0.0,0.0,0.0,0.0,0.0773063904842024,0.0,0.0,0.0,0.0,0.0,0.404531031998606,0.0,0.0
1376,0.0,0.0,0.140591594601242,0.126115093733537,0.0,0.0,0.0,0.0594513442688763,0.0,0.0594113834901381,0.0818850084947306,0.0,0.108785696423917,0.0,0.08840546545572,0.0,0.0951991459494082,0.0,0.0695932360464736,0.0,0.0,0.110790277601056,0.0597717539349007,0.0,0.0
1377,0.0809201774084191,0.0,0.0,0.0,0.0,0.189976715122511,0.0914725678862893,0.0680699748150789,0.0,0.0,0.147680377095448,0.0,0.0985023782388616,0.0,0.0,0.0,0.0835940215085012,0.0,0.119983338858205,0.119800449066686,0.0,0.0,0.0,0.0,0.0
1378,0.0,0.0,0.0,0.0807181799593477,0.0,0.17364247017058,0.11342882763565,0.167875231042722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300148073638416,0.0,0.0,0.0,0.0,0.0,0.0766082268236876,0.0,0.0875789907295973
1379,0.0772653697456604,0.0,0.0,0.0,0.131588808316299,0.179646461668541,0.0,0.202304599056021,0.0,0.0,0.409194761213479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,0.1371939415341,0.0,0.0911821993109048,0.0,0.0,0.673286229849279,0.0983376293057163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,0.0,0.0,0.0837275329738105,0.0,0.0,0.527494461287335,0.0,0.0,0.0,0.285926021603534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10285198413532,0.0,0.0
1382,0.07253617311668,0.0,0.18554771832344,0.141854474561488,0.0661683205718588,0.333396413390764,0.0,0.0,0.0,0.070236421059451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130260478976318,0.0
1383,0.0,0.0,0.202082843064672,0.083357398740193,0.0,0.134082166905851,0.0,0.183089146167798,0.0,0.0,0.14349792816237,0.0,0.126942700735234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126947816223881,0.0
1384,0.1224570968458,0.0983143399525485,0.117967247332286,0.119567330882908,0.0,0.0,0.0849852416789016,0.0,0.0,0.0,0.0823468142514084,0.0,0.0,0.0,0.0,0.0,0.374361929056148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,0.0,0.0,0.0,0.0,0.0,0.359605712594914,0.10926741621531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278783711635744,0.0,0.252343159554032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.154673568692764,0.0,0.154182223263107,0.186635633481615,0.0,0.0,0.0,0.0,0.403983146395425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100525428167089,0.0,0.0,0.0,0.0,0.0
1387,0.0,0.0,0.0945949480707796,0.068163762144767,0.0,0.300637435495012,0.0,0.141023117735265,0.0,0.0,0.0717059470875278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140841598993105,0.0,0.0,0.0900892727583148,0.0929439177152288,0.0
1388,0.263737608852357,0.0,0.0,0.0,0.0,0.365673017033118,0.0,0.18425299704923,0.0,0.0,0.0,0.0,0.0974750503643601,0.0,0.0,0.0,0.0,0.0,0.0888613267009341,0.0,0.0,0.0,0.0,0.0,0.0
1389,0.0,0.0,0.223557006270789,0.0,0.0,0.0,0.413680704449383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741480549676199,0.198349206707428,0.0,0.0,0.0902650276047797,0.0,0.0,0.0,0.0,0.0
1390,0.0,0.0,0.290542248547528,0.068642466212621,0.0,0.0,0.0,0.0,0.0,0.261376846151658,0.0823109628245615,0.0,0.0712139385187895,0.162667519905661,0.0,0.0,0.0,0.0,0.0,0.0632460178391809,0.0,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195574338474175,0.0,0.0,0.0,0.0,0.0,0.0,0.144193045323218,0.0,0.174367469365898,0.0,0.0,0.253877002085611,0.0,0.0,0.0,0.231988144751098,0.0
1392,0.161169505803079,0.0,0.16693870768298,0.161075171920128,0.107493192666973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218692195168302,0.0,0.0,0.101321056064259,0.0,0.0833101706942784,0.0,0.0,0.0
1393,0.226216818417866,0.0,0.0674536246367156,0.0915279476487344,0.0,0.216484283727853,0.0,0.0816106770783827,0.160248847618489,0.0,0.0,0.0782917920178994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781660088540598,0.0,0.0,0.0
1394,0.0,0.0,0.0,0.0,0.111035581970959,0.243602087700814,0.0932650469284607,0.0,0.0,0.0,0.0,0.0,0.176715176754625,0.0911834818440186,0.0,0.0,0.0,0.0,0.0,0.0,0.197684564830054,0.0865140599710685,0.0,0.0,0.0
1395,0.0,0.0,0.0589635669376878,0.204960706585301,0.106807697829651,0.0,0.0,0.0,0.0,0.114975459317736,0.0,0.0850241203206248,0.0,0.0,0.111264424631251,0.0,0.0,0.0,0.0,0.318004024377749,0.0,0.0,0.0,0.0,0.0
1396,0.0,0.0,0.0,0.0,0.0,0.268225146787482,0.115788083461621,0.24400454235975,0.0,0.121099578208867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940100241027522,0.0,0.0,0.0,0.156872625079528,0.0
1397,0.0,0.0,0.159197034153313,0.0,0.0,0.2276982869547,0.0,0.0,0.0710378256935707,0.176648744800277,0.0,0.0,0.0,0.0862627752772226,0.0,0.0,0.191867191651341,0.0,0.0,0.0,0.0,0.0872881414695761,0.0,0.0,0.0
1398,0.390681071601141,0.0,0.0,0.0915469411849356,0.0,0.232063616058072,0.17689872390418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108809647251671,0.0,0.0
1399,0.0933255214692504,0.0,0.109870267220765,0.0838438940904854,0.0613044456481434,0.155427047282221,0.0,0.28736149156763,0.0,0.0,0.0,0.0,0.0985054589661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0554908358075721,0.0,0.0548710379477952,0.0,0.0,0.0
1400,0.0,0.0,0.0,0.0788168726048515,0.0,0.463017935636207,0.0,0.181150487608401,0.09469175877247,0.0933153068565171,0.0,0.0,0.0,0.0,0.0,0.0,0.0890076385215532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,0.0,0.0,0.237652856950214,0.0,0.127739405196457,0.0,0.0,0.389631306224232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678915996272928,0.0,0.0,0.0824022323592394,0.0,0.0,0.0,0.0,0.0946825996425655,0.0
1402,0.0,0.0,0.0,0.162571667149776,0.0723700582165664,0.0,0.0771955686401897,0.38731281752298,0.0,0.0,0.0,0.0,0.0656372597456503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234912628724837
1403,0.0,0.0,0.121843001782791,0.0,0.0,0.0,0.0907100205151092,0.297724644600664,0.0,0.0,0.0,0.0,0.154379612617596,0.0,0.33534272048384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,0.0,0.0,0.229186348711686,0.0,0.0,0.0,0.0,0.172216844670468,0.0,0.0,0.0,0.0,0.210977941319478,0.0,0.0,0.0,0.0,0.0,0.0,0.0631085221754168,0.0,0.0,0.0,0.32451034312295,0.0
1405,0.0,0.0,0.109781883335586,0.0684161621611509,0.0,0.11553623427423,0.0671697569379812,0.262068871234594,0.0,0.0,0.206796855773852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170230236282606,0.0,0.0
1406,0.0,0.0,0.0,0.0,0.0,0.219978048455266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15779959758071,0.0,0.0,0.383683957784749,0.0,0.0,0.0,0.0966401297028667,0.0602610842219248,0.0,0.0,0.0816371822544833
1407,0.0,0.0,0.0,0.0,0.0,0.765766425658815,0.0,0.163880002330705,0.07035357201048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,0.0740902395510261,0.0,0.0,0.0706677966284756,0.107679896835758,0.503510714648696,0.0,0.0,0.0,0.081986364584304,0.0,0.0,0.0,0.0,0.16206498775174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,0.202111557378136,0.0,0.0,0.0799837845277298,0.146633001075283,0.0,0.0,0.0962479418184673,0.0,0.224634930235531,0.0,0.0,0.0,0.0,0.0,0.0,0.250388784964853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,0.110650414429679,0.0,0.135925817209306,0.0,0.0,0.27535507508209,0.10287582410764,0.0,0.0,0.0,0.0,0.0,0.172058256835841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203134612335443,0.0
1411,0.0,0.0,0.141138952651328,0.108416555679604,0.18290045823413,0.290589168291597,0.0,0.125700505318904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151254359824437,0.0,0.0,0.0,0.0
1412,0.0,0.0566118451049135,0.336406680249325,0.0,0.0,0.0,0.0,0.0,0.0651215488630808,0.0,0.0,0.0,0.112832342943722,0.0,0.105837354052713,0.0,0.0,0.0,0.154059496242728,0.0,0.0,0.0,0.0,0.169130732543517,0.0
1413,0.0,0.0,0.370373376403907,0.0856081140196167,0.0,0.0,0.0,0.193334164220433,0.0,0.0,0.0,0.0,0.111279201994916,0.0,0.239405143361127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,0.0667158956955342,0.0,0.0,0.0816818520087662,0.0,0.385491799157943,0.0664976605070191,0.121968338169166,0.0,0.0928664607245292,0.0,0.0,0.0,0.0,0.0,0.0,0.184777993737042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,0.132329970436535,0.0,0.287120127910523,0.0672773221753607,0.0,0.278299374237979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604102629306041,0.0,0.174562942308998,0.0
1416,0.0,0.0,0.239160466175696,0.0,0.140468938749748,0.160227818413684,0.0,0.0849160592378642,0.0,0.187733209187378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114081594306326,0.0734119139293037,0.0,0.0,0.0,0.0,0.0
1417,0.0,0.0,0.0,0.0699913926105473,0.0,0.143357752332803,0.0,0.0,0.0,0.180478877103995,0.0,0.0,0.0,0.0,0.138439370669838,0.0,0.0,0.0,0.0,0.467732607282816,0.0,0.0,0.0,0.0,0.0
1418,0.0,0.0,0.318025486488415,0.0948308625426118,0.0,0.0676851946969454,0.0,0.0,0.0,0.0,0.121779514483447,0.0,0.0708047952065064,0.0,0.0,0.0,0.124077781358155,0.0,0.0,0.0,0.0,0.0799995250644546,0.0,0.122796840159464,0.0
1419,0.0,0.0,0.091241960441489,0.0641801848151527,0.0,0.0,0.0627736147912297,0.0,0.0,0.174615849536165,0.280907231681512,0.0,0.123876237918815,0.0,0.0,0.0,0.104888091079028,0.0,0.0,0.0,0.0,0.0,0.0975168297366093,0.0,0.0
1420,0.0,0.0,0.267288606138247,0.0,0.0,0.253921440886644,0.0,0.0656267332352664,0.0,0.0,0.314125542835021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990376769048215,0.0,0.0
1421,0.0,0.0,0.146078302746989,0.10830517833088,0.0,0.0,0.0,0.393690113168994,0.0,0.0821090423396299,0.0,0.0974236234037256,0.0909942289888989,0.0,0.0,0.0,0.0,0.0,0.0,0.0813995110208822,0.0,0.0,0.0,0.0,0.0
1422,0.128411913433152,0.0,0.0,0.0,0.0,0.174911055642438,0.0,0.287791707511123,0.0,0.0842442837358207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257468899845088,0.0,0.0,0.0,0.0,0.0671721398323773
1423,0.0,0.0,0.0948101271524807,0.0,0.0,0.129322860788005,0.0,0.0,0.0,0.154692550986844,0.0,0.13087915015294,0.175359130241171,0.0,0.236005359652241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078930821026319
1424,0.0,0.0,0.200941727673114,0.0869821259649453,0.0860963752194204,0.230414531673734,0.0,0.15297079776535,0.0,0.0847878058291811,0.0,0.0,0.0,0.0,0.0,0.0,0.0763812787058398,0.0,0.0,0.0,0.0,0.0,0.0,0.0814253571684153,0.0
1425,0.0,0.0,0.0,0.0,0.0,0.210716846134664,0.0,0.0,0.0,0.0,0.223196416180182,0.0,0.126639970720317,0.0,0.0,0.0,0.0,0.0,0.0,0.115203442029106,0.0,0.0,0.324243324935731,0.0,0.0
1426,0.0907745529535318,0.0,0.0979938143118283,0.0,0.0,0.265792952322626,0.386391722138034,0.0,0.0,0.0,0.0,0.0,0.0,0.0683763878796467,0.0,0.0,0.0906705703943326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,0.109707300712805,0.0,0.186304581490265,0.0,0.0,0.0,0.170889657848265,0.168330404545598,0.0,0.123730552392361,0.0,0.0,0.0,0.0,0.0712618560422803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169775646968426,0.0
1428,0.0944628892204119,0.0,0.124381082760665,0.0,0.0,0.0,0.0,0.264947110905289,0.0,0.0,0.0,0.0,0.0,0.129749852795016,0.0,0.0,0.0,0.0,0.156938086897247,0.0,0.0,0.106432269129195,0.0,0.123088708292176,0.0
1429,0.0958574029011871,0.0,0.116366194598769,0.192967394395848,0.104653492564978,0.181338174777523,0.0,0.136684321264394,0.0,0.0,0.1721330194973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,0.0938498063037185,0.0,0.225774999630516,0.0,0.141288619558347,0.0,0.227109804704836,0.0,0.0,0.100171082352558,0.0,0.211805687450025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,0.0,0.0,0.0937884539660606,0.0,0.0,0.365571881981596,0.112905506612345,0.147388491371759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677136584592301,0.0,0.0,0.14920124172836,0.0,0.0,0.0634307658806485,0.0,0.0
1432,0.0,0.0,0.0655841414664982,0.0,0.0,0.306636184045341,0.0,0.0,0.0,0.0979344104913793,0.165836874432816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105416842676971,0.0,0.0,0.0,0.12374155362983,0.134849993257165,0.0
1433,0.309597418360821,0.0,0.300189145042339,0.0,0.0,0.151250183391887,0.0630676013162821,0.0,0.0,0.175895651888671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,0.120374020714741,0.0,0.0,0.0850634565973616,0.0,0.141379607158692,0.0,0.103078305717526,0.0,0.0,0.273327707439453,0.0,0.0,0.0,0.0,0.0,0.0,0.116049422217132,0.0,0.0,0.0,0.160727480155094,0.0
1435,0.0,0.0,0.175899342564925,0.092303623928321,0.0,0.0935287300573145,0.0,0.245879152428257,0.0,0.0,0.083121498954574,0.159285973527539,0.149981678539069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,0.0711452746138714,0.0,0.159386730246978,0.0,0.0,0.395069762326307,0.0,0.0,0.0,0.0,0.0,0.0,0.117660554511802,0.0,0.142466885763795,0.0,0.0,0.0,0.114270792537246,0.0,0.0,0.0,0.0,0.0,0.0
1437,0.0,0.0,0.211894488946368,0.118396308014974,0.0,0.16539290801523,0.0,0.0,0.0,0.0,0.154117814710893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985356257262875,0.0,0.0,0.113545023536461,0.0,0.0701430748991802,0.0679747561506072
1438,0.0,0.0,0.192281835379987,0.111567345222253,0.0,0.266466922606449,0.152428234513392,0.0723214883853276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920687533856808,0.0,0.0,0.0,0.0,0.0,0.0,0.112865420506911,0.0
1439,0.104371200553675,0.0,0.273518537942054,0.0,0.0,0.392474340851689,0.0591575186406113,0.103661880354956,0.0,0.0,0.0668165216570144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,0.0,0.0,0.0701191072475745,0.0656505057786071,0.0,0.477319211512379,0.0,0.0,0.0,0.0,0.0,0.0,0.116198746833383,0.0,0.11787093363823,0.0,0.0,0.0,0.0,0.152841494989826,0.0,0.0,0.0,0.0,0.0
1441,0.137653352867312,0.0,0.140658619486002,0.055571392525781,0.0,0.168584774913779,0.0,0.0813179718572379,0.0,0.32518861675411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910252715957777,0.0
1442,0.0,0.0,0.0804409176290326,0.0687932565388873,0.0,0.291697274864991,0.0,0.190801117070969,0.0,0.221864052068116,0.0,0.0,0.0,0.0,0.0,0.0,0.0718576536978644,0.0,0.0,0.0745457281301397,0.0,0.0,0.0,0.0,0.0
1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276548763560886,0.0,0.0712147493113345,0.117042613160823,0.0,0.0,0.0,0.165641783059267,0.0,0.107434179218271,0.095294316099769,0.105900894725027,0.0609227008646226,0.0,0.0,0.0,0.0,0.0
1444,0.0,0.0,0.169161765550242,0.0,0.0,0.324619138431873,0.0,0.0,0.0,0.0,0.0,0.0,0.110426197150931,0.0,0.0682546933560345,0.0,0.32753820551092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.0,0.0,0.0905647033762449,0.129452335575877,0.0,0.248362337376491,0.0,0.153437688813115,0.0,0.0,0.0,0.0,0.0,0.0,0.12729518547898,0.0,0.105841543147971,0.0,0.0,0.14504620623132,0.0,0.0,0.0,0.0,0.0
1446,0.0,0.0,0.126128160406115,0.18713617337206,0.101590698681172,0.0592206673102576,0.0,0.0,0.0,0.165747909487046,0.0,0.0,0.0898979860990032,0.0,0.100582555999551,0.0,0.0,0.0,0.0,0.0998684549967955,0.0,0.0,0.0,0.0698273936479987,0.0
1447,0.0662118016122156,0.0,0.104611361573294,0.0,0.0,0.0,0.114966493677465,0.103710488228046,0.0,0.094615109405459,0.127095040327638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997938625423054,0.0,0.0750166547909676,0.21397918784261,0.0,0.0
