,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29
745,0.0,0.16364697159719,0.0,0.0,0.0839903727344586,0.0,0.131231965230459,0.0,0.408358999949165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212771690488727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0816220788981218,0.165030995427014,0.0,0.0,0.301425877863996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120345319122567,0.0,0.0,0.204896296041113,0.0,0.0,0.126679432647187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.121496300663023,0.0,0.0617841493020597,0.459263780641325,0.0,0.0765615980207825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135281636799115,0.0,0.0,0.0,0.086640279192824,0.0,0.0,0.0,0.0589722553808703,0.0,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0,0.165041783626665,0.255398027606496,0.0,0.0,0.0,0.0959883838126208,0.0,0.0,0.0,0.15060397232758,0.125760478865906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809258970594881,0.0,0.0,0.0,0.126281456701243
749,0.0,0.0,0.0,0.10235776695242,0.0,0.260474585165415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733773907950466,0.0,0.0999830997012979,0.0,0.0,0.253510841224736,0.210296316161085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0927761845226876,0.106272073384285,0.453977533991708,0.0,0.109626773467933,0.0,0.237347434633386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.110282625066865,0.0,0.29819078360515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106986215156644,0.254282498308421,0.0,0.0,0.0,0.23025787786292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0769613347179214,0.140555812417445,0.0,0.0,0.223602892125519,0.0,0.0,0.261596972725241,0.0,0.0,0.153926523531366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143356464482508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0790224391299257,0.156712892080916,0.0,0.153794619019272,0.0641040208004857,0.0,0.0,0.0,0.0,0.0,0.0644080310690551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22332268543469,0.122582239402179,0.0685323191390516,0.0,0.0,0.0,0.0675207539244249,0.0,0.0,0.0,0.0
754,0.0,0.396870803712718,0.0,0.0,0.0,0.0,0.108966876092025,0.149147470121628,0.0918667862117242,0.145621605224811,0.0,0.0,0.0,0.0,0.0,0.0,0.107526458637094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.130763378183089,0.104442635473308,0.287522968059896,0.102913225664106,0.095798798346195,0.0,0.114642112534461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610743075905387,0.0,0.0,0.0,0.0,0.0,0.0,0.102842574148407,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0,0.0877133579317223,0.272958703397542,0.0,0.0740859848043357,0.0,0.252175554673562,0.0,0.150327450645717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750602807193437,0.0,0.0,0.0876786678277782,0.0,0.0,0.0,0.0
757,0.0,0.0653945601316109,0.0,0.117510553323084,0.117860922499907,0.114470564627582,0.0,0.193570929294404,0.0,0.0637045159188344,0.0,0.0,0.0,0.0681689871700565,0.0874477267705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171871240263962,0.0,0.0,0.0,0.0
758,0.0,0.0694823837409159,0.138460154685225,0.152037249810584,0.13037240426338,0.0,0.0,0.0,0.0,0.128684446992123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153673462148498,0.0,0.0,0.227289898359274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,0.19292241630033,0.0,0.0,0.238266761370266,0.0,0.232344209200267,0.0,0.0,0.0822613392282804,0.0,0.0,0.0,0.128067918551484,0.0,0.0,0.0,0.126137355349372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0885588900433736,0.0,0.0,0.0,0.0,0.193307925233323,0.245824947695495,0.0,0.253269567441944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996928470990844,0.0,0.11934582248678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0,0.141381922416847,0.198045273179216,0.0726247585850312,0.0997108099247624,0.0,0.0769723354137492,0.0,0.0,0.0,0.0,0.0,0.086320343961294,0.0,0.0,0.0,0.0,0.0,0.0,0.0787564371859553,0.119194705180647,0.0,0.0,0.0,0.0,0.0,0.126993414152499
762,0.0,0.0695810462081509,0.118906912690448,0.0993213696942992,0.0,0.208768658797262,0.0,0.0,0.0,0.0,0.0773510551594318,0.0,0.087015951330818,0.073754815026689,0.0,0.0,0.0,0.0,0.10134472727464,0.0899881206543275,0.0,0.0739673431639345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0,0.0,0.0714627763005874,0.0813737970515568,0.0,0.164624166931661,0.359472261863744,0.0,0.0,0.0,0.0,0.0,0.0,0.0705895561977034,0.0,0.186216220165314,0.0,0.0,0.0,0.0662612214894337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,0.103671056156725,0.0,0.190278767777019,0.396315252906131,0.0,0.0,0.0,0.0,0.0,0.129682027769611,0.0,0.0,0.0,0.180052895390514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.122469210298635,0.0772859647052225,0.286049506869303,0.0,0.0,0.0,0.0,0.0,0.138529749483639,0.0,0.0,0.0,0.0,0.11574375040254,0.0,0.0,0.259921818240661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0686836597114708,0.069294389758292,0.0895944831847667,0.0,0.0,0.247016996175041,0.127846811929939,0.0,0.0,0.0695205660870029,0.0,0.0770977508019677,0.0,0.0885133513259671,0.0,0.0,0.0,0.0,0.0,0.162431991025553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.085050914193745,0.0,0.0,0.147584490833559,0.145488126046327,0.127098671967345,0.0,0.0,0.20079437807312,0.0,0.0,0.118277276279307,0.0,0.0,0.0,0.0,0.0,0.0,0.105666591811941,0.0700395507946565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0681314553929123,0.0,0.139959234770378,0.0,0.143743478152551,0.245766871479086,0.0,0.0943948725127313,0.0,0.150724931527888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157279156164454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,0.111850632184067,0.0,0.146650682311565,0.0906042064803918,0.0,0.0,0.0,0.125463874775171,0.139407493698693,0.0,0.0,0.112422246431384,0.0,0.0,0.0,0.0,0.0,0.171878869745399,0.0,0.0,0.0,0.101721994373329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.14530190187441,0.0,0.0,0.0,0.14176800803966,0.115768273855627,0.0,0.240088999587649,0.0,0.0,0.0,0.0,0.0,0.202675529173958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154397287468696,0.0,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0,0.264970228818772,0.0,0.0,0.0,0.344321651366656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232569808259618,0.0,0.0,0.158138311554954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,0.230387394580214,0.0,0.132969872813087,0.139203581200291,0.138919720122511,0.0,0.0,0.358519431283897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0908642221517845,0.276117736785783,0.0970870209661552,0.0,0.0,0.119832089126603,0.0,0.0,0.174013994948779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126928479695687,0.0,0.0,0.0,0.115156456325208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.196305054747198,0.0,0.119831954786608,0.19104191232423,0.0,0.0,0.0,0.110296101629674,0.0,0.0,0.0,0.0687433721482111,0.0,0.0,0.0925413016547598,0.0,0.22124030270932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,0.0,0.0,0.1998000518747,0.0,0.0,0.102493067924236,0.0,0.0,0.234393737127716,0.0,0.0,0.0,0.0,0.0,0.0,0.0743774740007697,0.0,0.0,0.0681540436628378,0.0745281901562445,0.0901732103854475,0.0,0.0867750744450634,0.0,0.0,0.0,0.0,0.0,0.0,0.0693051504229846
776,0.0656186610864049,0.0,0.116024403526042,0.132766184697131,0.0,0.334737199309914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779954767873992,0.110456846767733,0.0,0.162401227825376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0928715710612068,0.0636039160525458,0.0705916781687784,0.0865921649463629,0.0,0.0726462630922958,0.0,0.0,0.0654505221799232,0.0,0.0,0.0,0.114752184340503,0.0,0.0,0.0,0.0,0.061260613853108,0.0838585347882586,0.0653561010076574,0.0790498979684388,0.0,0.0,0.0844769278877352,0.0,0.059489624653186,0.0,0.0,0.0,0.0
778,0.0673534822833265,0.102694365735971,0.0,0.16711235540398,0.0,0.244741444203599,0.0,0.1313838117603,0.0,0.0668122517864451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832070776564215,0.136695211169957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,0.0,0.0,0.140776106429976,0.104531243369833,0.0,0.23722726705424,0.0,0.0,0.0,0.0,0.0,0.100217892301139,0.0,0.0,0.0,0.0,0.0,0.0,0.300767252372616,0.0,0.0,0.116480238472196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0639917381840442,0.109556986203102,0.0,0.493858334748924,0.0,0.0,0.0,0.1231665295595,0.0,0.111051882812579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983745284918511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0,0.115700263871647,0.4938204273604,0.110700806119439,0.0,0.0,0.198603201618542,0.0,0.0,0.0,0.0,0.0,0.0811753010299719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0,0.180533234300444,0.0,0.0,0.409767529101757,0.0,0.0,0.0956817347540318,0.208073144529023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105944357314744,0.0,0.0,0.0,0.0
783,0.0,0.148329556708096,0.0,0.0797345670061933,0.0,0.103254012752848,0.289242726857632,0.0,0.131371583764505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252528868626,0.0655422642244651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.305385432086277,0.0,0.0881069067428522,0.0884900154039122,0.0,0.0,0.0,0.0826657539387796,0.0,0.0,0.0,0.0947243377323462,0.236305827477752,0.0,0.0,0.0,0.0,0.0,0.0,0.104321726618081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.177765570471989,0.0,0.25449228133859,0.201203370669292,0.0,0.276118183809873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904205937102551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0,0.321658289218134,0.205497363212845,0.0,0.112313743497313,0.0,0.0967651419479171,0.0,0.0,0.0,0.0,0.0820292598767103,0.0,0.0,0.0,0.0865423447574369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951938574896438
787,0.0,0.0,0.24514976294756,0.10577962887416,0.152005312374701,0.256563668266424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240501627537155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,0.0,0.0,0.0908857994814635,0.0936427761441426,0.0,0.115505136983874,0.113097801663977,0.0817998090905162,0.0,0.0617707557556132,0.061587272176597,0.0,0.0,0.0689862558687398,0.0614344228347044,0.0,0.0,0.0,0.100352729121055,0.0691271893835948,0.0,0.0,0.0,0.0,0.0,0.081810051495723,0.0,0.0,0.0,0.0
789,0.0,0.0,0.122843979522261,0.124868443879712,0.143043153564004,0.0,0.0,0.0753547608376065,0.0,0.0,0.0,0.0,0.115366652128059,0.0,0.0907902104541192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179385038578248,0.0,0.0,0.0649830320218658,0.0,0.0,0.0,0.0833647290141243
790,0.0,0.0833782131437305,0.103822869997041,0.0834300072087629,0.0,0.160557428126139,0.18014753137433,0.200798997421708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740150966266108,0.0,0.0,0.0,0.0,0.113849856101677,0.0,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0619579577613293,0.0789752135597076,0.0895070149160224,0.066172493904749,0.0,0.0,0.117614997266092,0.0,0.0,0.0,0.0,0.0632149329528535,0.073202356043659,0.0,0.0646575404473274,0.0,0.0,0.0978348754914845,0.123716922022749,0.0,0.0,0.082057292772427,0.0,0.0,0.0810884028615993,0.0,0.0,0.0,0.0
792,0.0,0.0,0.2560255367563,0.0,0.0,0.244025882546926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30159756774268,0.0,0.0,0.0,0.0,0.0,0.0,0.198351012954093,0.0,0.0,0.0,0.0
793,0.0,0.0,0.122424227719029,0.0782086806181636,0.0,0.234019070158939,0.0,0.0,0.0989120363282981,0.183535220751553,0.0,0.0,0.0,0.0,0.0938569014203906,0.0,0.0,0.0,0.0,0.11970670172651,0.0693371612771174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,0.0,0.140009793926788,0.116462051661806,0.0899778597067131,0.0,0.484630521304331,0.0,0.0,0.0,0.0,0.0,0.0948180793852692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741016940150918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0846088881704011,0.0888118547162343,0.108934769645718,0.390755809759687,0.131168348587902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130902389041724,0.0648179400783344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,0.0,0.0,0.0941943502458356,0.0,0.0,0.429969784607346,0.0795358197093773,0.0,0.100785901362197,0.0,0.0,0.0,0.189678833812972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105835310262272,0.0,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0,0.141419119186696,0.107228099517998,0.0,0.110741652482117,0.0,0.0,0.0,0.0,0.0,0.0,0.124936745333154,0.0,0.0,0.0,0.0,0.0,0.0,0.102670020015587,0.0640202151564872,0.0,0.0818818389634282,0.198230900284346,0.0,0.0,0.0,0.0,0.0,0.0688714090601861
798,0.0,0.0,0.0,0.078682758208979,0.0,0.366960210115473,0.0683373705289725,0.139945754591014,0.0,0.0,0.0,0.0839758182304536,0.0792871481197426,0.0,0.0,0.0,0.0704878652533498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112323074952016,0.0,0.0,0.0,0.0
799,0.0,0.0,0.331604935215769,0.0,0.0,0.0,0.0,0.0,0.0,0.238019202188544,0.0,0.0,0.0,0.0915307282859661,0.0,0.0,0.11355491843589,0.0,0.0,0.150332634180692,0.0,0.0,0.0749575816931379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,0.0,0.0,0.255989434413621,0.0916048545324722,0.0,0.135612498659555,0.0,0.0,0.0,0.0,0.0655994110153986,0.0,0.0,0.0,0.100636680123012,0.0,0.0,0.0,0.0,0.0818706227920561,0.0,0.0,0.0,0.198980890474946,0.0,0.0,0.0,0.0,0.0,0.0697056079889399
801,0.0,0.174025933153786,0.0971355421009688,0.0,0.178773687600918,0.187200656741831,0.0,0.0791518545703163,0.0,0.0744655504426049,0.0,0.0,0.0,0.0,0.0,0.0,0.11165750274538,0.0,0.0,0.0975892726441941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,0.0,0.0,0.0,0.0751679175674548,0.0,0.19490575324181,0.0,0.067525142865753,0.0,0.0,0.0,0.0,0.0,0.328848726625347,0.0,0.0,0.184941257526117,0.066048010586442,0.0,0.0825631915870764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0822730642636748,0.171212945245848,0.102761005164143,0.288380295316833,0.0,0.238614380737109,0.0,0.116758309272392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,0.0,0.0,0.0,0.0,0.0,0.110599761195378,0.0,0.0,0.0986142140873913,0.0,0.0,0.0,0.0,0.0,0.0824695763393198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342547951391717,0.0,0.0,0.0,0.0,0.0,0.365768496986194
805,0.0,0.108944606777353,0.18182686809851,0.0,0.0,0.0,0.0753756284388467,0.223982901531713,0.0,0.234810003272353,0.0,0.0,0.0,0.0804404050704151,0.0,0.0,0.0,0.0,0.0,0.0,0.094619586810809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,0.0,0.0,0.153070317262278,0.0975157537969149,0.0,0.0,0.11448326791033,0.40546743749124,0.0,0.0,0.0,0.0,0.0764056557808083,0.0,0.0,0.0,0.0870698465152775,0.0,0.0,0.0659877212431518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,0.0,0.0,0.173452038409658,0.0840078049949071,0.0,0.286964430862516,0.0,0.169691011324104,0.0,0.180885511076892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104999203331923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,0.0,0.0,0.235517653424537,0.0719858720499683,0.0,0.174756775907694,0.0,0.301684654327327,0.0,0.117878394527753,0.0,0.0,0.0,0.0,0.0,0.0,0.0981766497627198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,0.0,0.0,0.173126088192808,0.0,0.0,0.24148897107959,0.0933373602277903,0.147350152754045,0.0,0.0741698518397962,0.0,0.0,0.103872084687443,0.072640295355705,0.0,0.0,0.0,0.0,0.0,0.0940151958628225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,0.0,0.0,0.208217880973502,0.0,0.162053909347339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077423686970413,0.0,0.0,0.14595971016777,0.0,0.277626827271501,0.128717985269476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,0.106968889718597,0.0,0.160572873881982,0.107285155264069,0.27906698908019,0.0722012622661156,0.0862019989605377,0.0759131970127195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111789633815789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,0.0,0.0,0.246911141281607,0.0,0.124629082166023,0.0789864653664895,0.111862972517312,0.0,0.0,0.0902992271090415,0.0793362361395292,0.189700484584319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782743908356792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,0.0,0.0,0.119564033281058,0.0,0.0,0.118913195259145,0.0,0.0,0.0,0.0717437391036326,0.0,0.199876397018731,0.216470946674535,0.0,0.0,0.0,0.0826462170776627,0.0,0.0,0.0,0.190785471585236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,0.0,0.0,0.0908320710729782,0.0,0.0,0.450500363986236,0.0,0.294029035918577,0.0,0.0,0.0,0.0715990807758991,0.0,0.0,0.0,0.0,0.0,0.0,0.0930394482463099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,0.0,0.0,0.0627091695397996,0.184149595449364,0.0,0.0,0.0,0.0,0.753141235010837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.0,0.0,0.0,0.0,0.152705754882325,0.0,0.0,0.212924005534885,0.120757485124822,0.0,0.0,0.0,0.0,0.147061897312899,0.301088975225735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654618819193335,0.0
817,0.0,0.303369602622813,0.20002742393743,0.0,0.0708091862056603,0.0,0.0,0.0,0.0,0.0,0.141759266698902,0.0,0.0736309521415276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938185480806956,0.0581601361755084,0.0584248841374629,0.0,0.0,0.0,0.0,0.0,0.0
818,0.0,0.0,0.135555793842791,0.0989164544709271,0.0,0.238156944810111,0.13864260443354,0.0,0.0,0.186056529794324,0.0,0.0,0.0,0.130361086222421,0.0,0.0,0.0723105864258859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.257712191286494,0.0,0.0,0.0,0.195594661117646,0.111437514670442,0.0,0.0,0.0,0.0,0.0,0.125291376192644,0.0,0.0,0.0,0.0,0.0,0.309964256732774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.0,0.119346797525352,0.275902829889883,0.0885496388264396,0.162338619530477,0.101570683666405,0.0,0.0,0.0,0.0,0.0,0.0648624264110851,0.0,0.115253308297613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072175695852745
821,0.0,0.0797247027293239,0.0,0.0,0.0,0.248341995517868,0.0927045493184801,0.0,0.193818185584961,0.0,0.0665046129584171,0.0,0.0,0.0725149469421274,0.0,0.0,0.0,0.0,0.0,0.0967549263217131,0.0,0.0,0.0,0.0,0.0,0.0723885230144412,0.0772475576126683,0.0,0.0,0.0
822,0.0,0.0,0.153487285136082,0.0911458182542784,0.0,0.160404693935499,0.0,0.0,0.0,0.272115641091682,0.0914708683177394,0.0,0.094716905987661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136658787277058,0.0,0.0,0.0,0.0
823,0.302983555280975,0.0,0.158528519431883,0.0887613996133933,0.0,0.0,0.0,0.0774336527705776,0.0,0.0,0.0,0.0,0.16284840301322,0.0,0.0,0.0,0.107305792064174,0.0,0.0,0.0,0.102138677825776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.0,0.0,0.0,0.0,0.337994528719919,0.0,0.151406244091164,0.0,0.0,0.0,0.0,0.0710575631552372,0.0,0.170901253863592,0.0,0.0,0.102993955570171,0.0,0.0,0.165646454599918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,0.0,0.256180892694996,0.169423789515064,0.0,0.0,0.275379683219229,0.0,0.0,0.165235518581402,0.0,0.0,0.0,0.0,0.0,0.0,0.13378011598931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.0,0.0,0.160137721109396,0.167962456604555,0.0,0.15432610467121,0.0,0.201654073278065,0.0,0.0808146731983732,0.0,0.0,0.0,0.0570594587138573,0.0,0.0,0.0,0.0,0.0,0.120521286936693,0.0,0.0575242254878499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,0.0,0.104896662185956,0.168130741791385,0.0,0.0,0.0,0.0,0.132432902805116,0.0,0.0,0.0,0.0,0.28290254929016,0.0,0.0,0.0,0.112002160585516,0.0,0.0978936886250764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10174129471679
828,0.0,0.0891579848589022,0.290940389938057,0.129857621202156,0.104109850664953,0.0,0.0,0.126574872053179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149692525172329,0.0,0.0,0.109666756110423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,0.116861961538939,0.0,0.188780030524582,0.0754593123981449,0.0,0.110160803110949,0.0,0.17022488786139,0.123617278088445,0.118312209198213,0.0,0.0,0.0,0.0,0.0965835172793377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,0.0,0.0688902326636481,0.0,0.154894076371719,0.0,0.169023483557867,0.0,0.202665302581136,0.0,0.124550833709773,0.0,0.0,0.0,0.0688370284163797,0.0,0.0,0.0,0.0,0.0,0.089658540682597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12148050201688
831,0.0,0.0,0.13116674819626,0.0,0.0,0.440396387594938,0.105859603489131,0.0,0.102656512308372,0.0,0.13947019738734,0.0804505510239591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,0.121034104460819,0.162629464421041,0.0679620737108643,0.0,0.0,0.0641499139836826,0.106146846113042,0.0,0.0,0.0,0.0,0.0,0.0,0.170781670528038,0.0,0.150517631446255,0.156778295336257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,0.0,0.0,0.126757128990143,0.0,0.0,0.0971855423664989,0.0914111938484342,0.0,0.0,0.306324752696204,0.0,0.124008960945513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150510310618369,0.0,0.0,0.103802110534838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0.0,0.0692106286657206,0.0,0.0,0.0,0.313277293964845,0.0876408965161105,0.0,0.0,0.238918474120504,0.0,0.0,0.0,0.0,0.139947707402962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778492803198104,0.0,0.0,0.0,0.0,0.0,0.0,0.0731557190100472
