,0,1,2,3,4,5,6,7,8,9,10,11,12,13
29,0.05729513615369797,0.08061292767524719,0.43371087312698364,0.007328447885811329,0.0992671549320221,0.05196535587310791,0.117921382188797,0.0186542309820652,0.0046635577455163,0.006662225350737572,0.10393071174621582,0.007994670420885086,0.008660892955958843,0.0013324450701475143
30,0.048201438039541245,0.19352518022060394,0.18057553470134735,0.043884892016649246,0.24676258862018585,0.059712231159210205,0.07410071790218353,0.02374100685119629,0.011510791257023811,0.02158273383975029,0.07625899463891983,0.01582733727991581,0.002877697814255953,0.0014388489071279764
31,0.04191946983337402,0.07280749827623367,0.3651406466960907,0.05681191384792328,0.08052951097488403,0.1163816899061203,0.19084390997886658,0.03309432044625282,0.0038610037881881,0.0016547159757465124,0.010479867458343506,0.003309431951493025,0.0005515719531103969,0.022614451125264168
32,0.028260869905352592,0.12173912674188614,0.551086962223053,0.019565217196941376,0.07391304522752762,0.032608695328235626,0.11521738767623901,0.010869565419852734,0.009782608598470688,0.011956521309912205,0.0,0.015217390842735767,0.007608695421367884,0.0021739129442721605
33,0.027303753420710564,0.2286689430475235,0.14106939733028412,0.0284414105117321,0.19226393103599548,0.015927189961075783,0.04664391279220581,0.048919226974248886,0.009101251140236855,0.0671217292547226,0.16951081156730652,0.02389078587293625,0.0011376563925296068,0.0
34,0.03925925865769386,0.051851850003004074,0.5133333206176758,0.02666666731238365,0.14370369911193848,0.07925926148891449,0.08148147910833359,0.016296295449137688,0.003703703638166189,0.014074074104428291,0.02074074000120163,0.00592592591419816,0.002222222276031971,0.00148148147854954
35,0.04134929180145264,0.19260065257549286,0.27203482389450073,0.044613711535930634,0.16104461252689362,0.05984766036272049,0.1436343789100647,0.035908594727516174,0.008705114014446735,0.009793253615498543,0.009793253615498543,0.005440696608275175,0.014145811088383198,0.001088139251805842
36,0.06586401909589767,0.053116146475076675,0.24008499085903168,0.059490084648132324,0.23300282657146454,0.07648725062608719,0.08498583734035492,0.043201133608818054,0.009206798858940601,0.058073654770851135,0.06090651452541351,0.009915013797581196,0.004957506898790598,0.00070821528788656
37,0.04597701132297516,0.10153256356716156,0.4214559495449066,0.02777777798473835,0.11973179876804352,0.05268199369311333,0.13793103396892548,0.0555555559694767,0.008620689623057842,0.009578543715178967,0.0019157087663188577,0.0038314175326377153,0.0028735632076859474,0.010536398738622665
38,0.062162160873413086,0.12072072178125381,0.2891891896724701,0.06846846640110016,0.17027026414871216,0.07117117196321487,0.1432432383298874,0.01711711660027504,0.0045045046135783195,0.0045045046135783195,0.0324324332177639,0.006306306459009647,0.0054054055362939835,0.0045045046135783195
39,0.05516014248132706,0.26156583428382874,0.22864769399166107,0.031138790771365166,0.16637010872364044,0.07384341955184937,0.09341637045145035,0.030249109491705894,0.005338078364729881,0.013345195911824703,0.03380782902240753,0.0035587188322097063,0.0035587188322097063,0.0
40,0.05432937294244766,0.09762308746576309,0.46264857053756714,0.014431239105761051,0.1383701115846634,0.056876059621572495,0.08913412690162659,0.02631578966975212,0.014431239105761051,0.0025466892402619123,0.015280135907232761,0.016129031777381897,0.01103565376251936,0.0008488964522257447
41,0.07917888462543488,0.04545454680919647,0.3988269865512848,0.034457478672266006,0.19061583280563354,0.04032257944345474,0.09897360950708389,0.06011730059981346,0.0073313782922923565,0.01173020526766777,0.01686217077076435,0.008797653950750828,0.0029325513169169426,0.004398826975375414
42,0.04114365577697754,0.16178521513938904,0.3061366677284241,0.02092050202190876,0.22524407505989075,0.06555090844631195,0.08716876059770584,0.025104602798819542,0.016039051115512848,0.0195258017629385,0.0195258017629385,0.008368200622498989,0.003486750414595008,0.0
43,0.09566639363765717,0.06459525972604752,0.36958298087120056,0.04905968904495239,0.14717906713485718,0.020441537722945213,0.17170891165733337,0.04006541147828102,0.011447261087596416,0.0,0.0008176614646799862,0.00408830726519227,0.017170891165733337,0.00817661453038454
44,0.03658536449074745,0.15418118238449097,0.4407665431499481,0.018292682245373726,0.02787456475198269,0.1071428582072258,0.1088850200176239,0.03484320640563965,0.008710801601409912,0.011324041523039341,0.04268292710185051,0.005226480774581432,0.0,0.003484320593997836
45,0.054032258689403534,0.14435483515262604,0.30645161867141724,0.019354838877916336,0.20080645382404327,0.03387096896767616,0.10322580486536026,0.04677419364452362,0.007258064579218626,0.029032258316874504,0.041129034012556076,0.008064515888690948,0.0,0.005645161494612694
46,0.07779349386692047,0.16478076577186584,0.38967469334602356,0.10466761142015457,0.05728429928421974,0.032531823962926865,0.09759547561407089,0.04526166990399361,0.01697312667965889,0.0021216408349573612,0.0007072135922499001,0.0014144271844998002,0.0021216408349573612,0.007072135806083679
47,0.037832312285900116,0.1952965259552002,0.3537832200527191,0.015337423421442509,0.1411042958498001,0.05725971236824989,0.12065439671278,0.02760736271739006,0.0030674845911562443,0.004089979454874992,0.023517383262515068,0.014314928092062473,0.002044989727437496,0.004089979454874992
48,0.06361322849988937,0.08990669995546341,0.36047497391700745,0.015267175622284412,0.03477523475885391,0.048346057534217834,0.07633587718009949,0.03477523475885391,0.0025445292703807354,0.04325699806213379,0.20186598598957062,0.020356234163045883,0.005089058540761471,0.0033927056938409805
